Day,Time,Intensity
2014/06/18,17:21:39.916,1383.56054
2014/06/18,17:21:40.026,1338.47052
2014/06/18,17:21:40.136,1391.41916
2014/06/18,17:21:40.246,1507.94127
2014/06/18,17:21:40.356,1407.76961
2014/06/18,17:21:40.466,1263.11361
2014/06/18,17:21:40.576,1432.35488
2014/06/18,17:21:40.676,1441.40454
2014/06/18,17:21:40.786,1192.52902
2014/06/18,17:21:40.896,1398.18027
2014/06/18,17:21:41.006,1265.0127
2014/06/18,17:21:41.116,1375.84286
2014/06/18,17:21:41.226,1276.40295
2014/06/18,17:21:41.336,1402.56032
2014/06/18,17:21:41.446,1322.178
2014/06/18,17:21:41.556,1300.42494
2014/06/18,17:21:41.666,1379.81927
2014/06/18,17:21:41.776,1307.87279
2014/06/18,17:21:41.886,1308.09002
2014/06/18,17:21:41.986,1201.2034
2014/06/18,17:21:42.096,1269.23878
2014/06/18,17:21:42.206,1249.93492
2014/06/18,17:21:42.316,1360.22154
2014/06/18,17:21:42.426,1326.98209
2014/06/18,17:21:42.536,1414.22993
2014/06/18,17:21:42.646,1508.54921
2014/06/18,17:21:42.756,1401.86077
2014/06/18,17:21:42.866,1429.29025
2014/06/18,17:21:42.976,1408.78866
2014/06/18,17:21:43.086,1273.63084
2014/06/18,17:21:43.196,1411.62562
2014/06/18,17:21:43.306,1402.24399
2014/06/18,17:21:43.516,1404.68379
2014/06/18,17:21:43.626,1314.64535
2014/06/18,17:21:43.736,1311.75329
2014/06/18,17:21:43.846,1365.20748
2014/06/18,17:21:43.956,1243.38662
2014/06/18,17:21:44.066,1304.00454
2014/06/18,17:21:44.176,1388.63333
2014/06/18,17:21:44.286,1405.20816
2014/06/18,17:21:44.396,1442.56893
2014/06/18,17:21:44.506,1286.43696
2014/06/18,17:21:44.616,1226.04059
2014/06/18,17:21:44.716,1508.66236
2014/06/18,17:21:44.826,1326.58163
2014/06/18,17:21:44.936,1390.55136
2014/06/18,17:21:45.046,1518.23039
2014/06/18,17:21:45.156,1464.65283
2014/06/18,17:21:45.266,1395.49773
2014/06/18,17:21:45.376,1387.86236
2014/06/18,17:21:45.486,1346.46984
2014/06/18,17:21:45.596,1260.12177
2014/06/18,17:21:45.706,1375.6102
2014/06/18,17:21:45.816,1411.69751
2014/06/18,17:21:45.926,1353.17302
2014/06/18,17:21:46.036,1428.35465
2014/06/18,17:21:46.136,1419.11859
2014/06/18,17:21:46.246,1414.49501
2014/06/18,17:21:46.356,1473.50522
2014/06/18,17:21:46.466,1354.63175
2014/06/18,17:21:46.576,1293.66145
2014/06/18,17:21:46.686,1428.57937
2014/06/18,17:21:46.796,1445.32971
2014/06/18,17:21:46.906,1402.30884
2014/06/18,17:21:47.016,1319.47483
2014/06/18,17:21:47.126,1321.25737
2014/06/18,17:21:47.236,1337.6458
2014/06/18,17:21:47.346,1375.92925
2014/06/18,17:21:47.446,1369.4161
2014/06/18,17:21:47.556,1218.00159
2014/06/18,17:21:47.666,1295.6068
2014/06/18,17:21:47.776,1441.86871
2014/06/18,17:21:47.886,1310.9034
2014/06/18,17:21:47.996,1323.37098
2014/06/18,17:21:48.106,1514.81429
2014/06/18,17:21:48.216,1218.60
2014/06/18,17:21:48.326,1208.81134
2014/06/18,17:21:48.436,1340.88322
2014/06/18,17:21:48.546,1241.51361
2014/06/18,17:21:48.656,1372.49433
2014/06/18,17:21:48.766,1475.93741
2014/06/18,17:21:48.866,1388.13719
2014/06/18,17:21:48.976,1339.95986
2014/06/18,17:21:49.086,1436.05873
2014/06/18,17:21:49.196,1252.7424
2014/06/18,17:21:49.306,1279.8458
2014/06/18,17:21:49.416,1354.41837
2014/06/18,17:21:49.526,1392.82608
2014/06/18,17:21:49.636,1324.29864
2014/06/18,17:21:49.746,1329.77834
2014/06/18,17:21:49.856,1221.60862
2014/06/18,17:21:49.966,1396.92426
2014/06/18,17:21:50.076,1262.01429
2014/06/18,17:21:50.176,1474.10748
2014/06/18,17:21:50.286,1464.72018
2014/06/18,17:21:50.396,1508.96916
2014/06/18,17:21:50.506,1292.09909
2014/06/18,17:21:50.616,1297.78844
2014/06/18,17:21:50.726,1337.65918
2014/06/18,17:21:50.836,1306.30873
2014/06/18,17:21:50.946,1246.66168
2014/06/18,17:21:51.056,1338.27302
2014/06/18,17:21:51.166,1150.40249
2014/06/18,17:21:51.276,1276.72336
2014/06/18,17:21:51.386,1215.24036
2014/06/18,17:21:51.496,1393.61383
2014/06/18,17:21:51.596,1263.87029
2014/06/18,17:21:51.706,1311.01066
2014/06/18,17:21:51.816,1313.43651
2014/06/18,17:21:51.926,1312.86961
2014/06/18,17:21:52.036,1302.89456
2014/06/18,17:21:52.146,1435.53526
2014/06/18,17:21:52.256,1325.93991
2014/06/18,17:21:52.366,1297.51383
2014/06/18,17:21:52.476,1396.49388
2014/06/18,17:21:52.586,1223.87007
2014/06/18,17:21:52.696,1410.87823
2014/06/18,17:21:52.806,1273.00181
2014/06/18,17:21:52.906,1302.59569
2014/06/18,17:21:53.016,1308.65805
2014/06/18,17:21:53.126,1304.09433
2014/06/18,17:21:53.236,1269.21156
2014/06/18,17:21:53.346,1722.01542
2014/06/18,17:21:53.456,1440.07098
2014/06/18,17:21:53.566,1316.52426
2014/06/18,17:21:53.676,1431.8551
2014/06/18,17:21:53.786,1397.59433
2014/06/18,17:21:53.896,1563.26621
2014/06/18,17:21:54.006,1607.40204
2014/06/18,17:21:54.116,1259.55578
2014/06/18,17:21:54.226,1386.44626
2014/06/18,17:21:54.326,1369.60544
2014/06/18,17:21:54.436,1369.85635
2014/06/18,17:21:54.546,1300.44717
2014/06/18,17:21:54.656,1478.89977
2014/06/18,17:21:54.766,1525.71338
2014/06/18,17:21:54.876,1434.05329
2014/06/18,17:21:54.986,1309.31814
2014/06/18,17:21:55.096,1381.81429
2014/06/18,17:21:55.206,1382.1932
2014/06/18,17:21:55.316,1377.30227
2014/06/18,17:21:55.426,1502.97188
2014/06/18,17:21:55.536,1438.83764
2014/06/18,17:21:55.636,1395.03231
2014/06/18,17:21:55.746,1387.9034
2014/06/18,17:21:55.856,1511.38141
2014/06/18,17:21:55.966,1554.4839
2014/06/18,17:21:56.076,1454.79229
2014/06/18,17:21:56.186,1446.36395
2014/06/18,17:21:56.296,1320.10317
2014/06/18,17:21:56.406,1453.02426
2014/06/18,17:21:56.516,1327.04036
2014/06/18,17:21:56.626,1300.83333
2014/06/18,17:21:56.736,1489.8805
2014/06/18,17:21:56.846,1434.83197
2014/06/18,17:21:56.956,1362.65918
2014/06/18,17:21:57.056,1467.04036
2014/06/18,17:21:57.166,1614.76825
2014/06/18,17:21:57.276,1570.42494
2014/06/18,17:21:57.386,1473.91791
2014/06/18,17:21:57.496,1543.2551
2014/06/18,17:21:57.606,1573.45034
2014/06/18,17:21:57.716,1292.14694
2014/06/18,17:21:57.826,1501.91383
2014/06/18,17:21:57.936,1537.50771
2014/06/18,17:21:58.046,1621.7458
2014/06/18,17:21:58.156,1534.47528
2014/06/18,17:21:58.266,1475.46984
2014/06/18,17:21:58.366,1452.84195
2014/06/18,17:21:58.476,1534.30771
2014/06/18,17:21:58.586,1407.98889
2014/06/18,17:21:58.696,1503.78571
2014/06/18,17:21:58.806,1464.63424
2014/06/18,17:21:58.916,1373.94195
2014/06/18,17:21:59.026,1476.31565
2014/06/18,17:21:59.136,1366.16236
2014/06/18,17:21:59.246,1418.3712
2014/06/18,17:21:59.356,1309.9542
2014/06/18,17:21:59.466,1466.64376
2014/06/18,17:21:59.576,1421.17506
2014/06/18,17:21:59.686,1612.08821
2014/06/18,17:21:59.786,1603.47687
2014/06/18,17:21:59.896,1407.16236
2014/06/18,17:22:00.006,1527.4458
2014/06/18,17:22:00.116,1427.98753
2014/06/18,17:22:00.226,1372.61859
2014/06/18,17:22:00.336,1457.26417
2014/06/18,17:22:00.446,1390.97404
2014/06/18,17:22:00.556,1510.71882
2014/06/18,17:22:00.666,1555.93946
2014/06/18,17:22:00.776,1396.3263
2014/06/18,17:22:00.886,1543.64082
2014/06/18,17:22:00.996,1291.74172
2014/06/18,17:22:01.096,1368.91587
2014/06/18,17:22:01.206,1323.39025
2014/06/18,17:22:01.316,1228.06961
2014/06/18,17:22:01.426,1420.93628
2014/06/18,17:22:01.536,1373.13311
2014/06/18,17:22:01.646,1256.61882
2014/06/18,17:22:01.756,1365.21633
2014/06/18,17:22:01.866,1421.80771
2014/06/18,17:22:01.976,1294.0551
2014/06/18,17:22:02.086,1331.57279
2014/06/18,17:22:02.196,1572.53832
2014/06/18,17:22:02.306,1568.7288
2014/06/18,17:22:02.416,1509.0746
2014/06/18,17:22:02.516,1368.40748
2014/06/18,17:22:02.626,1305.70431
2014/06/18,17:22:02.736,1332.73163
2014/06/18,17:22:02.846,1363.15102
2014/06/18,17:22:02.956,1611.59116
2014/06/18,17:22:03.066,1486.17075
2014/06/18,17:22:03.176,1382.79909
2014/06/18,17:22:03.286,1370.46553
2014/06/18,17:22:03.396,1451.07052
2014/06/18,17:22:03.506,1343.56848
2014/06/18,17:22:03.616,1370.98073
2014/06/18,17:22:03.726,1300.91474
2014/06/18,17:22:03.826,1372.37891
2014/06/18,17:22:03.936,1259.4161
2014/06/18,17:22:04.046,1318.31088
2014/06/18,17:22:04.156,1494.64082
2014/06/18,17:22:04.266,1377.14104
2014/06/18,17:22:04.376,1534.33787
2014/06/18,17:22:04.486,1290.18503
2014/06/18,17:22:04.596,1474.15714
2014/06/18,17:22:04.706,1480.09002
2014/06/18,17:22:04.816,1426.53855
2014/06/18,17:22:04.926,1771.89705
2014/06/18,17:22:05.036,1791.22029
2014/06/18,17:22:05.146,2344.25238
2014/06/18,17:22:05.246,1796.84558
2014/06/18,17:22:05.356,1500.47619
2014/06/18,17:22:05.466,1372.24422
2014/06/18,17:22:05.576,1381.62834
2014/06/18,17:22:05.686,1297.18526
2014/06/18,17:22:05.796,1422.86621
2014/06/18,17:22:05.906,1390.26372
2014/06/18,17:22:06.016,1495.26259
2014/06/18,17:22:06.126,1452.93537
2014/06/18,17:22:06.236,1800.62109
2014/06/18,17:22:06.346,1570.14501
2014/06/18,17:22:06.456,1481.58277
2014/06/18,17:22:06.556,1408.43832
2014/06/18,17:22:06.666,1646.73537
2014/06/18,17:22:06.776,1355.95283
2014/06/18,17:22:06.886,1447.96054
2014/06/18,17:22:06.996,1494.93469
2014/06/18,17:22:07.106,1431.62086
2014/06/18,17:22:07.216,1528.65351
2014/06/18,17:22:07.326,1429.82472
2014/06/18,17:22:07.436,1381.10578
2014/06/18,17:22:07.546,1526.439
2014/06/18,17:22:07.656,1653.82562
2014/06/18,17:22:07.766,1704.11746
2014/06/18,17:22:07.876,1335.27755
2014/06/18,17:22:07.976,1673.88118
2014/06/18,17:22:08.086,1295.122
2014/06/18,17:22:08.196,1391.02132
2014/06/18,17:22:08.306,1538.60544
2014/06/18,17:22:08.416,1421.64626
2014/06/18,17:22:08.526,1442.87392
2014/06/18,17:22:08.636,1566.98639
2014/06/18,17:22:08.746,1505.96122
2014/06/18,17:22:08.856,1605.01746
2014/06/18,17:22:08.966,1526.65374
2014/06/18,17:22:09.076,1587.98707
2014/06/18,17:22:09.186,1534.74898
2014/06/18,17:22:09.286,1797.19864
2014/06/18,17:22:09.396,1839.44172
2014/06/18,17:22:09.506,1702.87528
2014/06/18,17:22:09.616,1662.45918
2014/06/18,17:22:09.726,1631.59909
2014/06/18,17:22:09.836,1545.78651
2014/06/18,17:22:09.946,1796.49093
2014/06/18,17:22:10.056,1654.93424
2014/06/18,17:22:10.166,1486.77619
2014/06/18,17:22:10.276,1511.64376
2014/06/18,17:22:10.386,1527.0229
2014/06/18,17:22:10.496,1460.89909
2014/06/18,17:22:10.606,1669.93696
2014/06/18,17:22:10.706,1440.93651
2014/06/18,17:22:10.816,1406.54059
2014/06/18,17:22:10.926,1535.59796
2014/06/18,17:22:11.036,1368.03526
2014/06/18,17:22:11.146,1502.8542
2014/06/18,17:22:11.256,1413.27642
2014/06/18,17:22:11.366,1340.11043
2014/06/18,17:22:11.476,1425.30998
2014/06/18,17:22:11.586,1606.50181
2014/06/18,17:22:11.696,1451.37279
2014/06/18,17:22:11.806,1332.89819
2014/06/18,17:22:11.916,1451.89524
2014/06/18,17:22:12.016,1473.83878
2014/06/18,17:22:12.126,1692.51973
2014/06/18,17:22:12.236,1678.17653
2014/06/18,17:22:12.346,1416.00227
2014/06/18,17:22:12.456,1488.42086
2014/06/18,17:22:12.566,1428.69184
2014/06/18,17:22:12.676,1369.62313
2014/06/18,17:22:12.786,1477.9873
2014/06/18,17:22:12.896,1362.29274
2014/06/18,17:22:13.006,1393.49955
2014/06/18,17:22:13.116,1388.03152
2014/06/18,17:22:13.226,1947.36576
2014/06/18,17:22:13.336,1407.48209
2014/06/18,17:22:13.436,1381.22154
2014/06/18,17:22:13.546,1509.95238
2014/06/18,17:22:13.656,1477.78435
2014/06/18,17:22:13.766,1864.41791
2014/06/18,17:22:13.876,1692.4288
2014/06/18,17:22:13.986,1425.04694
2014/06/18,17:22:14.096,1986.56463
2014/06/18,17:22:14.206,1740.89002
2014/06/18,17:22:14.316,1783.36417
2014/06/18,17:22:14.426,1613.71995
2014/06/18,17:22:14.536,1962.1822
2014/06/18,17:22:14.646,1855.41905
2014/06/18,17:22:14.746,1631.92766
2014/06/18,17:22:14.856,1661.33946
2014/06/18,17:22:14.966,1824.92086
2014/06/18,17:22:15.076,1471.92948
2014/06/18,17:22:15.186,1542.21633
2014/06/18,17:22:15.296,1577.47687
2014/06/18,17:22:15.406,1388.72698
2014/06/18,17:22:15.516,1478.77891
2014/06/18,17:22:15.626,1643.76054
2014/06/18,17:22:15.736,1373.59864
2014/06/18,17:22:15.846,1416.4322
2014/06/18,17:22:15.956,1781.30023
2014/06/18,17:22:16.066,1564.56757
2014/06/18,17:22:16.166,1517.18231
2014/06/18,17:22:16.276,1648.30544
2014/06/18,17:22:16.386,1683.66213
2014/06/18,17:22:16.496,1376.75964
2014/06/18,17:22:16.606,1518.78254
2014/06/18,17:22:16.716,1722.4415
2014/06/18,17:22:16.826,1709.98367
2014/06/18,17:22:16.936,1487.97404
2014/06/18,17:22:17.046,1610.56689
2014/06/18,17:22:17.156,1406.83855
2014/06/18,17:22:17.266,1390.18277
2014/06/18,17:22:17.376,1481.22902
2014/06/18,17:22:17.486,1805.53946
2014/06/18,17:22:17.586,1797.261
2014/06/18,17:22:17.696,1576.20363
2014/06/18,17:22:17.806,1587.43016
2014/06/18,17:22:17.916,1818.7619
2014/06/18,17:22:18.026,1366.77211
2014/06/18,17:22:18.136,1584.6678
2014/06/18,17:22:18.246,1673.38776
2014/06/18,17:22:18.356,1698.30726
2014/06/18,17:22:18.466,1526.39977
2014/06/18,17:22:18.576,1523.61837
2014/06/18,17:22:18.686,1575.06508
2014/06/18,17:22:18.796,1387.01655
2014/06/18,17:22:18.896,1386.80454
2014/06/18,17:22:19.006,1533.62018
2014/06/18,17:22:19.116,1528.35488
2014/06/18,17:22:19.226,1486.27619
2014/06/18,17:22:19.336,1533.1381
2014/06/18,17:22:19.446,1360.84308
2014/06/18,17:22:19.556,1318.92018
2014/06/18,17:22:19.666,1331.16259
2014/06/18,17:22:19.776,1321.42562
2014/06/18,17:22:19.886,1399.58141
2014/06/18,17:22:19.996,1301.32834
2014/06/18,17:22:20.106,1531.58163
2014/06/18,17:22:20.216,1278.88186
2014/06/18,17:22:20.316,1416.01088
2014/06/18,17:22:20.426,1504.5093
2014/06/18,17:22:20.536,1473.26304
2014/06/18,17:22:20.646,1555.05057
2014/06/18,17:22:20.756,1368.25465
2014/06/18,17:22:20.866,1402.74921
2014/06/18,17:22:20.976,1463.69796
2014/06/18,17:22:21.086,1473.47256
2014/06/18,17:22:21.196,1544.65034
2014/06/18,17:22:21.306,1656.06531
2014/06/18,17:22:21.416,1194.84649
2014/06/18,17:22:21.526,1478.31655
2014/06/18,17:22:21.626,1431.5424
2014/06/18,17:22:21.736,1414.61769
2014/06/18,17:22:21.846,1600.29229
2014/06/18,17:22:21.956,1563.04785
2014/06/18,17:22:22.066,1645.51723
2014/06/18,17:22:22.176,1799.97664
2014/06/18,17:22:22.286,1577.07596
2014/06/18,17:22:22.396,1625.75624
2014/06/18,17:22:22.506,1681.06712
2014/06/18,17:22:22.616,1372.79456
2014/06/18,17:22:22.726,1647.64649
2014/06/18,17:22:22.836,1773.74705
2014/06/18,17:22:22.946,1511.96667
2014/06/18,17:22:23.046,1738.48413
2014/06/18,17:22:23.156,1467.8483
2014/06/18,17:22:23.266,1587.10998
2014/06/18,17:22:23.376,1788.66531
2014/06/18,17:22:23.486,1991.00907
2014/06/18,17:22:23.596,1789.24354
2014/06/18,17:22:23.706,1548.42517
2014/06/18,17:22:23.816,1435.26893
2014/06/18,17:22:23.926,1407.68322
2014/06/18,17:22:24.036,1940.16474
2014/06/18,17:22:24.146,1971.75102
2014/06/18,17:22:24.256,1424.61746
2014/06/18,17:22:24.356,1375.39932
2014/06/18,17:22:24.466,1329.49977
2014/06/18,17:22:24.576,1357.08821
2014/06/18,17:22:24.686,1298.7839
2014/06/18,17:22:24.796,1468.04762
2014/06/18,17:22:24.906,1432.75805
2014/06/18,17:22:25.016,1351.08435
2014/06/18,17:22:25.126,1720.9483
2014/06/18,17:22:25.236,1736.10975
2014/06/18,17:22:25.346,1442.261
2014/06/18,17:22:25.456,1773.59909
2014/06/18,17:22:25.566,1866.94014
2014/06/18,17:22:25.676,1930.92494
2014/06/18,17:22:25.776,1585.0898
2014/06/18,17:22:25.886,1487.78458
2014/06/18,17:22:25.996,1416.41587
2014/06/18,17:22:26.106,1469.54853
2014/06/18,17:22:26.216,1381.12494
2014/06/18,17:22:26.326,1363.23243
2014/06/18,17:22:26.436,1732.4746
2014/06/18,17:22:26.546,1303.30
2014/06/18,17:22:26.656,1295.25215
2014/06/18,17:22:26.766,1351.85374
2014/06/18,17:22:26.876,1342.29048
2014/06/18,17:22:26.986,1362.68254
2014/06/18,17:22:27.086,1394.27619
2014/06/18,17:22:27.196,1620.76871
2014/06/18,17:22:27.306,1877.4542
2014/06/18,17:22:27.416,1650.27868
2014/06/18,17:22:27.526,1633.24671
2014/06/18,17:22:27.636,1646.4076
2014/06/18,17:22:27.746,1308.61633
2014/06/18,17:22:27.856,1547.90522
2014/06/18,17:22:27.966,1425.2254
2014/06/18,17:22:28.076,1766.23628
2014/06/18,17:22:28.186,1495.6941
2014/06/18,17:22:28.296,1937.64444
2014/06/18,17:22:28.406,1247.94785
2014/06/18,17:22:28.506,1517.36961
2014/06/18,17:22:28.616,1321.9059
2014/06/18,17:22:28.726,1455.42358
2014/06/18,17:22:28.836,1351.10839
2014/06/18,17:22:28.946,1460.12358
2014/06/18,17:22:29.056,1551.23764
2014/06/18,17:22:29.166,1447.13537
2014/06/18,17:22:29.276,1441.57642
2014/06/18,17:22:29.386,1416.48095
2014/06/18,17:22:29.496,1344.85488
2014/06/18,17:22:29.606,1280.94535
2014/06/18,17:22:29.716,1382.37438
2014/06/18,17:22:29.816,1385.82698
2014/06/18,17:22:29.926,1500.76168
2014/06/18,17:22:30.036,1431.96848
2014/06/18,17:22:30.146,1425.96395
2014/06/18,17:22:30.256,1270.33107
2014/06/18,17:22:30.366,1290.5805
2014/06/18,17:22:30.476,1444.92063
2014/06/18,17:22:30.586,1328.55986
2014/06/18,17:22:30.696,1471.53832
2014/06/18,17:22:30.806,1642.14785
2014/06/18,17:22:30.916,1321.99456
2014/06/18,17:22:31.026,1497.89433
2014/06/18,17:22:31.136,1394.67177
2014/06/18,17:22:31.236,1378.39116
2014/06/18,17:22:31.346,1353.14444
2014/06/18,17:22:31.456,1328.62585
2014/06/18,17:22:31.566,1597.1483
2014/06/18,17:22:31.676,1607.76984
2014/06/18,17:22:31.786,1329.3907
2014/06/18,17:22:31.896,1410.14649
2014/06/18,17:22:32.006,1460.81995
2014/06/18,17:22:32.116,1345.21542
2014/06/18,17:22:32.226,1441.8093
2014/06/18,17:22:32.336,1399.85499
2014/06/18,17:22:32.446,1368.6322
2014/06/18,17:22:32.546,1516.71111
2014/06/18,17:22:32.656,1410.73878
2014/06/18,17:22:32.766,1369.76304
2014/06/18,17:22:32.876,1548.45737
2014/06/18,17:22:32.986,1400.79456
2014/06/18,17:22:33.096,1413.73515
2014/06/18,17:22:33.206,1364.45488
2014/06/18,17:22:33.316,1406.23923
2014/06/18,17:22:33.426,1392.79501
2014/06/18,17:22:33.536,1634.88277
2014/06/18,17:22:33.646,1718.15918
2014/06/18,17:22:33.756,1900.78322
2014/06/18,17:22:33.866,1720.11224
2014/06/18,17:22:33.966,1412.38685
2014/06/18,17:22:34.076,1370.28844
2014/06/18,17:22:34.186,1535.04354
2014/06/18,17:22:34.296,1387.85873
2014/06/18,17:22:34.406,1386.48503
2014/06/18,17:22:34.516,1401.15964
2014/06/18,17:22:34.626,1325.52971
2014/06/18,17:22:34.736,1577.07721
2014/06/18,17:22:34.846,1369.9127
2014/06/18,17:22:34.956,1446.83878
2014/06/18,17:22:35.066,1443.77143
2014/06/18,17:22:35.176,1701.02268
2014/06/18,17:22:35.276,1613.76553
2014/06/18,17:22:35.386,1768.29592
2014/06/18,17:22:35.496,1485.70975
2014/06/18,17:22:35.606,1812.87007
2014/06/18,17:22:35.716,1692.56984
2014/06/18,17:22:35.826,1554.58866
2014/06/18,17:22:35.936,1580.69172
2014/06/18,17:22:36.046,1353.36667
2014/06/18,17:22:36.156,1513.96054
2014/06/18,17:22:36.266,1518.12222
2014/06/18,17:22:36.376,1654.79751
2014/06/18,17:22:36.486,1498.54195
2014/06/18,17:22:36.596,1519.52971
2014/06/18,17:22:36.696,1618.37732
2014/06/18,17:22:36.806,1536.5619
2014/06/18,17:22:36.916,1628.90612
2014/06/18,17:22:37.026,1700.48254
2014/06/18,17:22:37.136,1670.51383
2014/06/18,17:22:37.246,1886.55556
2014/06/18,17:22:37.356,1721.43288
2014/06/18,17:22:37.466,1571.42857
2014/06/18,17:22:37.576,1675.58322
2014/06/18,17:22:37.686,1493.92472
2014/06/18,17:22:37.796,1648.85306
2014/06/18,17:22:37.906,1785.72313
2014/06/18,17:22:38.006,1909.82721
2014/06/18,17:22:38.116,1785.22177
2014/06/18,17:22:38.226,1619.83288
2014/06/18,17:22:38.336,1667.86837
2014/06/18,17:22:38.446,1616.03492
2014/06/18,17:22:38.556,1623.43968
2014/06/18,17:22:38.666,1540.45805
2014/06/18,17:22:38.776,1459.78889
2014/06/18,17:22:38.886,1673.9229
2014/06/18,17:22:38.996,1476.7737
2014/06/18,17:22:39.106,1459.84286
2014/06/18,17:22:39.216,1366.29615
2014/06/18,17:22:39.326,1498.50998
2014/06/18,17:22:39.426,1843.9263
2014/06/18,17:22:39.536,1492.96814
2014/06/18,17:22:39.646,1321.73787
2014/06/18,17:22:39.756,1499.83197
2014/06/18,17:22:39.866,1392.00862
2014/06/18,17:22:39.976,1454.18776
2014/06/18,17:22:40.086,1418.67143
2014/06/18,17:22:40.196,1640.25714
2014/06/18,17:22:40.306,1405.36644
2014/06/18,17:22:40.416,1480.42177
2014/06/18,17:22:40.526,1363.82132
2014/06/18,17:22:40.636,1434.27642
2014/06/18,17:22:40.736,1687.28163
2014/06/18,17:22:40.846,1498.49909
2014/06/18,17:22:40.956,1465.4712
2014/06/18,17:22:41.066,1399.06667
2014/06/18,17:22:41.176,1339.3907
2014/06/18,17:22:41.286,1456.09093
2014/06/18,17:22:41.396,1340.62721
2014/06/18,17:22:41.506,1467.92744
2014/06/18,17:22:41.616,1580.84898
2014/06/18,17:22:41.726,1442.61995
2014/06/18,17:22:41.836,1611.48923
2014/06/18,17:22:41.946,1414.05669
2014/06/18,17:22:42.056,1392.34036
2014/06/18,17:22:42.156,1482.19819
2014/06/18,17:22:42.266,1424.1161
2014/06/18,17:22:42.376,1432.9898
2014/06/18,17:22:42.486,1365.50862
2014/06/18,17:22:42.596,1624.10884
2014/06/18,17:22:42.706,1576.04603
2014/06/18,17:22:42.816,1599.75329
2014/06/18,17:22:42.926,1402.07302
2014/06/18,17:22:43.036,1630.03356
2014/06/18,17:22:43.146,1496.76825
2014/06/18,17:22:43.256,1551.65034
2014/06/18,17:22:43.366,1812.78186
2014/06/18,17:22:43.466,1723.54535
2014/06/18,17:22:43.576,1673.39501
2014/06/18,17:22:43.686,1499.3551
2014/06/18,17:22:43.796,1366.26508
2014/06/18,17:22:43.906,1622.21406
2014/06/18,17:22:44.016,1414.94399
2014/06/18,17:22:44.126,1562.32404
2014/06/18,17:22:44.236,1471.65442
2014/06/18,17:22:44.346,1394.45873
2014/06/18,17:22:44.456,1433.33492
2014/06/18,17:22:44.566,1340.60363
2014/06/18,17:22:44.676,1276.69841
2014/06/18,17:22:44.786,1448.39025
2014/06/18,17:22:44.886,1628.61837
2014/06/18,17:22:44.996,1400.15556
2014/06/18,17:22:45.106,1313.25283
2014/06/18,17:22:45.216,1116.61111
2014/06/18,17:22:45.326,1399.95238
2014/06/18,17:22:45.436,1292.60748
2014/06/18,17:22:45.546,1407.8381
2014/06/18,17:22:45.656,1311.0644
2014/06/18,17:22:45.766,1248.0034
2014/06/18,17:22:45.876,1377.26372
2014/06/18,17:22:45.986,1339.81429
2014/06/18,17:22:46.096,1368.78798
2014/06/18,17:22:46.196,1373.00249
2014/06/18,17:22:46.306,1338.38549
2014/06/18,17:22:46.416,1180.27483
2014/06/18,17:22:46.526,1359.71111
2014/06/18,17:22:46.636,1369.9771
2014/06/18,17:22:46.746,1195.39637
2014/06/18,17:22:46.856,1321.3127
2014/06/18,17:22:46.966,1436.66984
2014/06/18,17:22:47.076,1431.37438
2014/06/18,17:22:47.186,1337.46531
2014/06/18,17:22:47.296,1484.67075
2014/06/18,17:22:47.406,1676.84218
2014/06/18,17:22:47.516,1430.64649
2014/06/18,17:22:47.616,1379.03537
2014/06/18,17:22:47.726,1571.93265
2014/06/18,17:22:47.836,1442.8763
2014/06/18,17:22:47.946,1353.139
2014/06/18,17:22:48.056,1529.99637
2014/06/18,17:22:48.166,1624.07143
2014/06/18,17:22:48.276,1487.75057
2014/06/18,17:22:48.386,1329.8873
2014/06/18,17:22:48.496,1302.8034
2014/06/18,17:22:48.606,1411.07778
2014/06/18,17:22:48.716,1368.50181
2014/06/18,17:22:48.826,1399.12381
2014/06/18,17:22:48.926,1234.57982
2014/06/18,17:22:49.036,1315.55499
2014/06/18,17:22:49.146,1241.55283
2014/06/18,17:22:49.256,1488.53447
2014/06/18,17:22:49.366,1316.64558
2014/06/18,17:22:49.476,1324.86281
2014/06/18,17:22:49.586,1317.12109
2014/06/18,17:22:49.696,1443.60907
2014/06/18,17:22:49.806,1325.19705
2014/06/18,17:22:49.916,1611.13129
2014/06/18,17:22:50.026,1652.99705
2014/06/18,17:22:50.136,1414.33073
2014/06/18,17:22:50.246,1446.10975
2014/06/18,17:22:50.346,1562.13651
2014/06/18,17:22:50.456,1397.86032
2014/06/18,17:22:50.566,1245.00227
2014/06/18,17:22:50.676,1298.83152
2014/06/18,17:22:50.786,1224.54603
2014/06/18,17:22:50.896,1161.50499
2014/06/18,17:22:51.006,1346.15692
2014/06/18,17:22:51.116,1383.53447
2014/06/18,17:22:51.226,1267.61723
2014/06/18,17:22:51.336,1246.11814
2014/06/18,17:22:51.446,1187.06984
2014/06/18,17:22:51.556,1221.41837
2014/06/18,17:22:51.656,1387.32585
2014/06/18,17:22:51.766,1251.52426
2014/06/18,17:22:51.876,1373.71655
2014/06/18,17:22:51.986,1190.76871
2014/06/18,17:22:52.096,1206.99025
2014/06/18,17:22:52.206,1330.91905
2014/06/18,17:22:52.316,1394.03923
2014/06/18,17:22:52.426,1407.97075
2014/06/18,17:22:52.536,1369.5356
2014/06/18,17:22:52.646,1465.17052
